,Script_Index,Phrase,Tokens,Nbr_tokens,Type_voix,Genre,Script_Original
1381,1139,Nooooon !,['nooooon'],1,Acteur,Homme,"L'homme (1) : "" Nooooon ! 
 
 Voix homme (2) : "" Plus grande, plus performante.
 (2) ... Prête pour l'action, ...
 
 (2) ... avec sa nouvelle motorisation diesel 95 chevaux. 
 (2) ... FIAT 500 X, LE nouveau crossover.
 
 
 (2) ... A partir de 199 euros par mois, sans apport et sans condition. ""
 Voix homme (chuchoté 3) : "" FIAT.
 Voix femme (4) : "" Et en ce moment, venez essayer Les Originales 500, et profitez de 4 ans de garantie offerte. """
1382,1141,Nooooon !,['nooooon'],1,Acteur,Homme,"L'homme (1) : "" Nooooon !
 
 Voix homme (2) : "" Plus grande, plus performante.
 (2) ... Prête pour l'action, ...
 
 (2) ... avec deux ou quatre roues motrices.
 (2) ... FIAT 500 X, LE nouveau crossover.
 
 
 (2) ... A partir de 199 euros par mois, sans apport et sans condition. ""
 Voix homme (chuchoté 3) : "" FIAT.
 Voix femme (4) : "" Et en ce moment, venez essayer Les Originales 500, et profitez de 4 ans de garantie offerte. """
1383,1143,"Excusez-moi, la 208, elle l'a l'Activ City Break ?","['excusez', 'moi', 'le', '208', 'lui', 'le', 'avoir', 'le', 'activ', 'city', 'break']",11,Acteur,Homme,"Le client (1) : "" Excusez-moi, la 208, elle l'a l'Activ City Break ?
 
 Le vendeur (2) : "" Allez-y !
 
 (1) ... Ha oui, elle l'a !
 (1) ... Et la caméra de recul, elle l'a ?  ""
 Voix femme (3) : "" La PEUGEOT 208 Style est à partir de 159 euros par mois  avec 3 ans d'entretien inclus. """
1384,1143,Allez-y !,"['allez', 'y']",2,Acteur,Homme,"Le client (1) : "" Excusez-moi, la 208, elle l'a l'Activ City Break ?
 
 Le vendeur (2) : "" Allez-y !
 
 (1) ... Ha oui, elle l'a !
 (1) ... Et la caméra de recul, elle l'a ?  ""
 Voix femme (3) : "" La PEUGEOT 208 Style est à partir de 159 euros par mois  avec 3 ans d'entretien inclus. """
1385,1145,La nouvelle boîte automatique ? Elle l'a ?,"['le', 'nouveau', 'boîte', 'automatique', 'lui', 'le', 'avoir']",7,Acteur,Femme,"La femme (1) : "" La nouvelle boîte automatique ? Elle l'a ? 
 
 
 (1) ... Ha oui elle l'a. 
 (1) ... Elle est origine France garantie ?!  ""
 Voix talkie walkie (2) : "" Oui, elle l'est. ""
 Voix femme (3) : "" La PEUGEOT 2008  Style est à partir de 189 € par mois. Avec 3 ans d'entretien inclus. """
1386,1146,Nooooon !,['nooooon'],1,Acteur,Homme,"L'homme (1) : "" Nooooon ! ""
 
 Voix homme (2) : "" Plus grande, plus performante.
 (2) ... Prête pour l'action, ...
 La femme (3) : "" Ouuuuuh ! ""
 (2) ... avec radar anticollision actif.
 (2) ... FIAT 500 X, LE nouveau crossover.
 
 
 (2) ... A partir de 199 euros par mois, sans apport et sans condition. ""
 Voix homme (chuchoté 4) : "" FIAT. ""
 Voix femme (5) : "" Et en ce moment, venez essayer Les Originales 500, et profitez de 4 ans de garantie offerte. """
1387,1146,Ouuuuuh !,['ouuuuuh'],1,Acteur,Femme,"L'homme (1) : "" Nooooon ! ""
 
 Voix homme (2) : "" Plus grande, plus performante.
 (2) ... Prête pour l'action, ...
 La femme (3) : "" Ouuuuuh ! ""
 (2) ... avec radar anticollision actif.
 (2) ... FIAT 500 X, LE nouveau crossover.
 
 
 (2) ... A partir de 199 euros par mois, sans apport et sans condition. ""
 Voix homme (chuchoté 4) : "" FIAT. ""
 Voix femme (5) : "" Et en ce moment, venez essayer Les Originales 500, et profitez de 4 ans de garantie offerte. """
1388,1148,Près d'un humain sur quatre ...,"['près', 'de', 'un', 'humain', 'sur', 'quatre']",6,Voix-off,Homme,"Voix homme : "" Près d'un humain sur quatre ...
 ... possède le gène de l'aventure.
 
 ... Si c'est votre cas, vous ressentirez souvent le besoin d'explorer de nouveaux horizons.
 ... Bien sûr il vous restera à trouver les outils ...
 ... pour mener à bien cette exploration.
 DISCOBERY SPORT, l'aventure est dans notre ADN.
 ... Jusqu'au 30 avril, profitez du DISCOVERY SPORT à partir de 399 euros par mois sans apport, entretien et garantie inclus. """
1389,1149,Another one drives the DUSTER.,"['another', 'one', 'drive', 'the', 'duster']",5,Acteur,Homme,"L'homme (1) : "" Another one drives the DUSTER. ""
 
 
 La femme (2) : "" Another one drives the DUSTER ! ""
 
 
 
 L'homme (3) : "" Another one drives the DUSTER ! ""
 
 Voix femme (4) : "" DACIA DUSTER, détendez-vous, il pourrait être à vous !
 
 (4) ... Du 4 au 9 avril pendant les jours  plus malin Dacia, découvrez DACIA DUSTER ...
 (4) ... série limitée style. 
 (4) ... Et venez participer au grand jeu DACIA chez votre concessionnaire. """
1390,1149,Another one drives the DUSTER !,"['another', 'one', 'drive', 'the', 'duster']",5,Acteur,Femme,"L'homme (1) : "" Another one drives the DUSTER. ""
 
 
 La femme (2) : "" Another one drives the DUSTER ! ""
 
 
 
 L'homme (3) : "" Another one drives the DUSTER ! ""
 
 Voix femme (4) : "" DACIA DUSTER, détendez-vous, il pourrait être à vous !
 
 (4) ... Du 4 au 9 avril pendant les jours  plus malin Dacia, découvrez DACIA DUSTER ...
 (4) ... série limitée style. 
 (4) ... Et venez participer au grand jeu DACIA chez votre concessionnaire. """
1391,1149,Another one drives the DUSTER !,"['another', 'one', 'drive', 'the', 'duster']",5,Acteur,Homme,"L'homme (1) : "" Another one drives the DUSTER. ""
 
 
 La femme (2) : "" Another one drives the DUSTER ! ""
 
 
 
 L'homme (3) : "" Another one drives the DUSTER ! ""
 
 Voix femme (4) : "" DACIA DUSTER, détendez-vous, il pourrait être à vous !
 
 (4) ... Du 4 au 9 avril pendant les jours  plus malin Dacia, découvrez DACIA DUSTER ...
 (4) ... série limitée style. 
 (4) ... Et venez participer au grand jeu DACIA chez votre concessionnaire. """
1392,1150,Alors ?,['alors'],1,Acteur,Homme,"Le vendeur (1) : "" Alors ?
L'acheteur (2) : "" Le Tourolf.
 (1) ... Un Touran.
 (2) ... Un Tourolf.
 (1) ... Tourolf, non je ...
 (2) ... Ah mais j'hésite avec la Golfinelle.
 Voix homme (3) : "" Le plus dur, c'est de choisir.
 (3) ... Jusqu'au 31 mars, profitez d'un crédit exceptionnel à 0% sur toute la gamme VOLKSWAGEN.
 (1) ... Et pour la couleur ? ""
(2) ... Blouge, c'est bien blouge. ""
 Voix homme (4) : "" VOLKSWAGEN. """
1393,1150,Le Tourolf.,"['le', 'tourolf']",2,Acteur,Homme,"Le vendeur (1) : "" Alors ?
L'acheteur (2) : "" Le Tourolf.
 (1) ... Un Touran.
 (2) ... Un Tourolf.
 (1) ... Tourolf, non je ...
 (2) ... Ah mais j'hésite avec la Golfinelle.
 Voix homme (3) : "" Le plus dur, c'est de choisir.
 (3) ... Jusqu'au 31 mars, profitez d'un crédit exceptionnel à 0% sur toute la gamme VOLKSWAGEN.
 (1) ... Et pour la couleur ? ""
(2) ... Blouge, c'est bien blouge. ""
 Voix homme (4) : "" VOLKSWAGEN. """
1394,1151,"Jules Plisson, Twingo vous inspire ?","['jules', 'plisson', 'twingo', 'vous', 'inspirer']",5,Acteur,Homme,"L'homme (1) : "" Jules Plisson, Twingo vous inspire ?
 (1) ... Avec son rayon de braquage ultra court.
 Jules Plisson (2) : "" Super agile !
 (1) ... Ce toit ouvrant c'est pas une demi ouverture.
 (2) ... Je la prend dans mon équipe !
 (1) ... Morgan Parra, Clio, ...
 (1) ... la caméra de recul.
 (1) ... Jules Plisson qui lance un ballon !
 Morgan Parra (3) : "" Ah ouais !
 (1) ... Moi j'adore ça les caméras !
 (3) ... Avec son design c'est le grand chelem ! Clio, dans mon équipe !
 (1) ... Messieurs, faites jouer les packs !
 (1) ... La french touch est puissamment inspirée !
Voix femme (4) : "" Clio est à partir de 149 euros par mois sans apport, sans condition, 4 ans d'entretien et de garantie inclus. """
1395,1152,"Jules Plisson, twingo vous inspire ?","['jules', 'plisson', 'twingo', 'vous', 'inspirer']",5,Acteur,Homme,"L'homme (1) : "" Jules Plisson, twingo vous inspire ?
 (1) ... Avec son rayon de braquage ultra court.
 Jules Plisson (2) : "" Super agile !
 (1) ... Ce toit ouvrant c'est pas une demi ouverture.
 (2) ... Je la prend dans mon équipe !
 (1) ... Morgan Parra, clio, ...
 (1) ... la caméra de recul.
 (1) ... Jules Plisson qui lance un ballon !
 Morgan Parra (3) : "" Ah ouais !
 (1) ... Moi j'adore ça les caméras !
 (3) ... Avec son design c'est le grand chelem ! Clio, dans mon équipe !
 (1) ... Messieurs, faites jouer les packs !
 (1) ... La french touch est puissamment inspirée !
Voix femme (4) : "" Twingo est à partir de 129 euros par mois sans apport, sans condition, 4 ans d'entretien et de garantie inclus. """
1396,1153,"Messieurs, inspirez par les crossover RENAULT ?","['monsieur', 'inspirer', 'par', 'le', 'crossover', 'renault']",6,Acteur,Homme,"L'homme (1) : "" Messieurs, inspirez par les crossover RENAULT ?
 (1) ... Morgan Parra, Kadjar, en mode 4X4.
 (1) ... Ça grimpe, hein !
 Morgane Parra (2) : "" C'est bien pour jouer à l'extérieur.
 (1) ... Avec Easy Park Assist, ...
 (1) ... les piliers, vaut mieux pas s'y frotter.
 (2) ... Kadjar, dans mon équipe. ""
 (1) ... Jules Plisson, Captur, avec Air Link et navigation.
 Le navigateur (3) : "" Tournez à gauche. ""
 Jules Plisson (4) : "" Quel vision du jeu ! Sélectionné ! ""
 (1) ... Messieurs, faites jouer les packs.
 (1) ... La French Touch est puissamment inspirée. ""
 Voix femme (5) : ""Captur est à partir de 189 euros par mois, sans apport, sans condition, 4 ans d'entretien et de garantie inclus. """
1397,1155,"RENAULT KADJAR, ...","['renault', 'kadjar']",2,Voix-off,Homme,"Voix homme : "" RENAULT KADJAR, ...
 
 ... vivez plus fort.
 ... A partir de 289 euros par mois, sans apport, sans condition, 4 ans d'entretien et de garanties inclus. """
1398,1156,"Bonjour Mr Pelletier, ...","['bonjour', 'mr', 'pelletier']",3,Acteur,Homme,"L'homme (1) : "" Bonjour Mr Pelletier, ...
 (1) ... vous avez pris rendez-vous en ligne.
 Mr Pelletier (2) : "" Heu... oui, à 23H.
 
 (1) ... Je vois que le contrôle technique est dans 1 mois, ...
 (1) ... on va vous faire gratuitement un pré-contrôle technique complet.
 (2) ... Complet ?!
 Le coach (3) : "" Plus vite, plus vite, plus vite !
 (3) ... Allez allez allez ! ""
 (1) ... Chez PEUGEOT, pendant 8 ans, l'assistance et le dépannage sont gratuits. ""
 (2) ... Gratuit ?!
 (2) ... Non !
 (2) ... Oui PEUGEOT Assistance ? ""
 Voix femme (4) : "" Et en prenant rendez-vous en ligne avant le 30 avril, 50€ offerts sur l'entretien de votre PEUGEOT. """
1399,1157,"RENAULT KADJAR, ...","['renault', 'kadjar']",2,Voix-off,Homme,"Voix homme : "" RENAULT KADJAR, ...
 
 ... vivez plus fort.
 ... A partir de 289 euros par mois, sans apport, sans conditions, 4 ans d'entretien et de garantie inclus."
1400,1158,Dominez tous les terrains avec la technologie All Mode.,"['dominer', 'tout', 'le', 'terrain', 'avec', 'le', 'technologie', 'all', 'mode']",9,Voix-off,Homme,"Voix homme : "" Dominez tous les terrains avec la technologie All Mode.
 ... NISSAN QASHQAI, l'histoire ne fait que commencer.
 
 ... NISSAN QASHQAI, le crossover urbain, maintenant à partir de 249 euros par mois. """
1401,1160,PEUGEOT 508 ...,"['peugeot', '508']",2,Voix-off,Homme,"Voix homme : "" PEUGEOT 508 ...
 ... avec moteur Blue HDI et boîte automatique ...
 ... à partir de 299 euros par mois, trois ans d'entretien inclus. """
1402,1161,Nouvelle ALFA ROMEO GIULIETTA toute équipée ...,"['nouveau', 'alfa', 'romeo', 'giulietta', 'tout', 'équipée']",6,Voix-off,Femme,"Voix femme : "" Nouvelle ALFA ROMEO GIULIETTA toute équipée ...
 ... à partir de 18.690 euros révélez votre instinct. """
1403,1162,"Pffff ! Ma voiture est en révision, elle est... elle est immobilisée !","['pffff', 'mon', 'voiture', 'être', 'en', 'révision', 'lui', 'être', 'lui', 'être', 'immobiliser']",11,Acteur,Homme,"L'homme (1) : "" Pffff ! Ma voiture est en révision, elle est... elle est immobilisée ! 
 (1) ... Tu m'excuseras auprès de ta mère...
 Mr Richard (2) : "" Ben voyons !
 (2) ... Avec le véhicule de remplacement, ...
 (2) ... ce genre d'excuse, mmmm !
 
 (1) ... Non, non, ... 
 (1) ... rien, rien !
 (2) ... Oh ! D'ailleurs il est prêt ! ""
 (1) ... Embrasse fort fort fort fort ta ta ta maman... 
 Voix femme (3) : "" La révision de votre voiture ne sera plus une excuse !
 (1) ... Non non non non !!! Ne me la passe pas ! Ne me la passe pas ! ""
 (3) ... Nouvelle révision RENAULT avec prêt d'un véhicule inclus.   """
1404,1162,Ben voyons !,"['ben', 'voir']",2,Acteur,Homme,"L'homme (1) : "" Pffff ! Ma voiture est en révision, elle est... elle est immobilisée ! 
 (1) ... Tu m'excuseras auprès de ta mère...
 Mr Richard (2) : "" Ben voyons !
 (2) ... Avec le véhicule de remplacement, ...
 (2) ... ce genre d'excuse, mmmm !
 
 (1) ... Non, non, ... 
 (1) ... rien, rien !
 (2) ... Oh ! D'ailleurs il est prêt ! ""
 (1) ... Embrasse fort fort fort fort ta ta ta maman... 
 Voix femme (3) : "" La révision de votre voiture ne sera plus une excuse !
 (1) ... Non non non non !!! Ne me la passe pas ! Ne me la passe pas ! ""
 (3) ... Nouvelle révision RENAULT avec prêt d'un véhicule inclus.   """
1405,1163,Nous avons concentré le meilleur de nos technologies ...,"['nous', 'avoir', 'concentrer', 'le', 'meilleur', 'de', 'notre', 'technologie']",8,Voix-off,Homme,"Voix homme : "" Nous avons concentré le meilleur de nos technologies ...
 ... dans la nouvelle RENAULT MEGANE.
 
 ... Avec un seul objectif, ...
 ... vos sensations.
 
 
 
 
 ... Essayez-là, vous comprendrez.
 ... Nouvelle RENAULT MEGANE, activez vos sensations.
 ... A partir de 199 euros par mois. Et en ce moment, profitez de la reprise argus + 3000 euros.  """
1406,1164,Nouvelle TOYOTA AURIS HYBRIDE ...,"['nouveau', 'toyota', 'auris', 'hybride']",4,Voix-off,Homme,"Voix homme : "" Nouvelle TOYOTA AURIS HYBRIDE ...
 ... c'est son silence qui en dit le plus.
 ... En ce moment, la nouvelle TOYOTA AURIS HYBRIDE est à partir de seulement 239 euros par mois entretien inclus.
 ... TOYOTA. Toujours mieux, toujours plus loin. """
1407,1165,JEEP Renegade Brooklyn Edition  ...,"['jeep', 'renegade', 'brooklyn', 'edition']",4,Voix-off,Homme,"Voix homme : ""  JEEP Renegade Brooklyn Edition  ...
 ... toute équipée, à partir de 19 950 euros. """
1408,1170,Classe votre voiture !,"['classe', 'votre', 'voiture']",3,Acteur,Homme,"Le garçon (1) : "" Classe votre voiture !
 L'homme (2) : "" Merci !
 (1) ... Vous la contrôlez avec votre portable ?
 (2) ... Non ! ""
 (1) ... Et elle prévient les secours en cas d'accident, non ? Vous ne pouviez pas vous offrir une OPEL ? ""
 
 Voix homme (3) : "" Yeah ! ""
 Voix homme (4) : "" Nouvelle OPEL ASTRA, avec OPEL On Star ...
 (4) ... comprenant appli pour smartphone,...
 
 
 (4) ... service d'assistance automatique en cas d'accident et assistant personnel.
 (4) ... La nouvelle OPEL ASTRA, élue Voiture de l'Année 2016, ...
 (4) ... est à partir de 219 euros par mois, entretien compris. Elle bouscule vraiment les codes du luxe. """
1409,1170,Merci !,['merci'],1,Acteur,Homme,"Le garçon (1) : "" Classe votre voiture !
 L'homme (2) : "" Merci !
 (1) ... Vous la contrôlez avec votre portable ?
 (2) ... Non ! ""
 (1) ... Et elle prévient les secours en cas d'accident, non ? Vous ne pouviez pas vous offrir une OPEL ? ""
 
 Voix homme (3) : "" Yeah ! ""
 Voix homme (4) : "" Nouvelle OPEL ASTRA, avec OPEL On Star ...
 (4) ... comprenant appli pour smartphone,...
 
 
 (4) ... service d'assistance automatique en cas d'accident et assistant personnel.
 (4) ... La nouvelle OPEL ASTRA, élue Voiture de l'Année 2016, ...
 (4) ... est à partir de 219 euros par mois, entretien compris. Elle bouscule vraiment les codes du luxe. """
1410,1172,PEUGEOT 508 ...,"['peugeot', '508']",2,Voix-off,Homme,"Voix homme : "" PEUGEOT 508 ...
 ... avec moteur Blue HDI et boîte automatique ...
 ... à partir de 325 euros par mois, trois ans d'entretien inclus. """
1411,1173,Vous avez pas de salade en sachet ?,"['vous', 'avoir', 'pas', 'de', 'salade', 'en', 'sachet']",7,Acteur,Homme,"L'homme (1) : "" Vous avez pas de salade en sachet ?
 
 (1) ... Et votre père il ne va pas au lavage automatique ?
 
 (1) ... Vous n'avez pas de charbon de bois non plus ?
 
 (1) ... Ha tu as ça sur ta FORD ?! ""
 L'ami (2) : "" Ça c'est super pratique, surtout quand on ne se sert pas de ses mains.
 
 (2) ... Tu viens ? ""
 Voix homme (3) : "" FORD KUGA avec hayon mains libres, une autre façon de voir la vie. ""
 
 (3) ... En ce moment découvrez le FORD KUGA à 299 euros par mois sans condition de reprise."
1412,1173,"Ça c'est super pratique, surtout quand on ne se sert pas de ses mains.","['cela', 'ce', 'être', 'super', 'pratique', 'surtout', 'quand', 'on', 'ne', 'se', 'servir', 'pas', 'de', 'son', 'main']",15,Acteur,Homme,"L'homme (1) : "" Vous avez pas de salade en sachet ?
 
 (1) ... Et votre père il ne va pas au lavage automatique ?
 
 (1) ... Vous n'avez pas de charbon de bois non plus ?
 
 (1) ... Ha tu as ça sur ta FORD ?! ""
 L'ami (2) : "" Ça c'est super pratique, surtout quand on ne se sert pas de ses mains.
 
 (2) ... Tu viens ? ""
 Voix homme (3) : "" FORD KUGA avec hayon mains libres, une autre façon de voir la vie. ""
 
 (3) ... En ce moment découvrez le FORD KUGA à 299 euros par mois sans condition de reprise."
1413,1174,Nous savons que le couple à quitté le musée à bord d'une nouvelle ...,"['nous', 'savoir', 'que', 'le', 'couple', 'à', 'quitter', 'le', 'musée', 'à', 'bord', 'de', 'un', 'nouvelle']",14,Acteur,Homme,"L'homme (1) : "" Nous savons que le couple à quitté le musée à bord d'une nouvelle ...
 (1) ... MERCEDES grise.
 
 (1) ... Donc une CLASSE A était garée devant l'entrée.
 Le policier (2) : "" Le couple ET leur complice.
 (2) ... Donc c'est certainement une CLASSE B.
 (1) ... Sauf qu'un des témoins affirme qu'il a bien vu un coupé.
 L'homme (3) : "" Excusez-moi, mais vous n'oubliez pas quelque chose là.
 Les policiers (4) : "" Quoi ?
(2) ... Bah les oeuvres d'arts !
 (1) ... Il a raison ! C'est le SHOOTING BREAK !
 (2) ... A moins que ...
 Voix homme (5) : "" Cinq compactes, à venir découvrir sur mercedes-compactes.fr.
 (5) ... MERCEDES BENZ, the best or nothing. """
1414,1174,Le couple ET leur complice.,"['le', 'couple', 'et', 'son', 'complice']",5,Acteur,Homme,"L'homme (1) : "" Nous savons que le couple à quitté le musée à bord d'une nouvelle ...
 (1) ... MERCEDES grise.
 
 (1) ... Donc une CLASSE A était garée devant l'entrée.
 Le policier (2) : "" Le couple ET leur complice.
 (2) ... Donc c'est certainement une CLASSE B.
 (1) ... Sauf qu'un des témoins affirme qu'il a bien vu un coupé.
 L'homme (3) : "" Excusez-moi, mais vous n'oubliez pas quelque chose là.
 Les policiers (4) : "" Quoi ?
(2) ... Bah les oeuvres d'arts !
 (1) ... Il a raison ! C'est le SHOOTING BREAK !
 (2) ... A moins que ...
 Voix homme (5) : "" Cinq compactes, à venir découvrir sur mercedes-compactes.fr.
 (5) ... MERCEDES BENZ, the best or nothing. """
1415,1174,"Excusez-moi, mais vous n'oubliez pas quelque chose là.","['excusez', 'moi', 'mais', 'vous', 'ne', 'oublier', 'pas', 'quelque', 'chose', 'là']",10,Acteur,Homme,"L'homme (1) : "" Nous savons que le couple à quitté le musée à bord d'une nouvelle ...
 (1) ... MERCEDES grise.
 
 (1) ... Donc une CLASSE A était garée devant l'entrée.
 Le policier (2) : "" Le couple ET leur complice.
 (2) ... Donc c'est certainement une CLASSE B.
 (1) ... Sauf qu'un des témoins affirme qu'il a bien vu un coupé.
 L'homme (3) : "" Excusez-moi, mais vous n'oubliez pas quelque chose là.
 Les policiers (4) : "" Quoi ?
(2) ... Bah les oeuvres d'arts !
 (1) ... Il a raison ! C'est le SHOOTING BREAK !
 (2) ... A moins que ...
 Voix homme (5) : "" Cinq compactes, à venir découvrir sur mercedes-compactes.fr.
 (5) ... MERCEDES BENZ, the best or nothing. """
